"tmdb_id","description","tmdb_url","cover_url","vote_average","vote_count","release_date","original_language","popularity"
"89","Indiana Jones se lance cette fois‐ci à la recherche du Saint Graal, accompagné de l'éminent et très maladroit Dr Henry Jones, son père. Malheureusement, ils ne sont pas les seuls lancés sur la trace du trésor, les nazis le convoitent également.","https://www.themoviedb.org/movie/89","https://image.tmdb.org/t/p/w500/kD1y7bgbkXvN3RkYogFMlyQR6Ci.jpg","7.848","10438","1989-05-24","en","12.3473"
"90","Axel Foley, ancien voyou, est maintenant un des flics les plus efficaces de Detroit. Et même si ses méthodes sont loin d'être traditionnelles, ses supérieurs sont bien obligés de reconnaître ses qualités. Axel retrouve un ami d’enfance, mais celui-ci est assassiné le jour de leurs retrouvailles. L'enquête lui étant refusée, Axel prend ses congés et se lance à la poursuite du meurtrier. Le petit flic de Detroit se retrouve à Beverly Hills, entraîné dans le milieu des dealers et des truands…","https://www.themoviedb.org/movie/90","https://image.tmdb.org/t/p/w500/wL8sSSJy4fYlIODtEmVgsx8qYOA.jpg","7.2","4297","1984-12-05","en","7.0891"
"93","L'avocat Paul Biegler reçoit un coup de téléphone de Laura Manion lui demandant d'assurer la défense de son mari. Le lieutenant Frederik Manion a tué un propriétaire de bar qui avait violé sa femme. Biegler accepte de le défendre. Le procès commence et la vérité a du mal à émerger, d'ailleurs les avocats et les juges, s'affrontant dans des batailles juridiques, en sont en réalité peu soucieux.","https://www.themoviedb.org/movie/93","https://image.tmdb.org/t/p/w500/ArLco9bmJgwA4quPDDdyoU4Zxcd.jpg","7.842","1050","1959-07-01","en","3.6782"
"95","Un astéroïde se dirige vers la Terre à la vitesse de 35 000 kilomètres à l’heure. Harry S. Stamper, grand spécialiste du forage pétrolier, est recruté par le directeur de la NASA pour tenter de le détruire. Lui et son équipe de têtes brulées devront se poser sur l’astéroïde et placer en son cœur une charge nucléaire. Débute alors l’entraînement indispensable des astronautes et l’apprentissage des outils spatiaux…","https://www.themoviedb.org/movie/95","https://image.tmdb.org/t/p/w500/45kba3oT8q7BtsP9XsMIU3x8j0N.jpg","6.839","8150","1998-07-01","en","10.3949"
"96","Axel Foley est de retour à Beverly Hills. Cette fois, il vient prêter main forte à ses collègues et amis pour résoudre une affaire de vol de bijoux.","https://www.themoviedb.org/movie/96","https://image.tmdb.org/t/p/w500/A4yhgMSb0TuyWhUxbW2SvFXzrC4.jpg","6.517","2628","1987-05-18","en","5.7285"
"97","Flynn, un concepteur de jeux vidéos qui s'est vu voler ses jeux vidéos par son ex-employeur, veut à tout prix récupérer une preuve qui lui ferait valoir ses droits. Avec l'aide d'Alan et de Lora, deux de ses anciens collègues, il infiltre le MCP (Maître Contrôleur Principal), un ordinateur avide de pouvoir à l'intelligence artificielle sur-développée. Quand ce dernier découvre que Flynn veut s'infiltrer dans ses circuits, il le téléporte dans un jeu vidéo. Pour s'évader, Flynn devra compter sur l'aide de Tron, un programme indépendant inventé par Alan.","https://www.themoviedb.org/movie/97","https://image.tmdb.org/t/p/w500/gyQi3cpOunqKrz8Jfr9OHeOxxsu.jpg","6.639","2391","1982-07-09","en","6.3703"
"98","Le général romain Maximus est le plus fidèle soutien de l'empereur Marc Aurèle, qu'il a conduit de victoire en victoire avec une bravoure et un dévouement exemplaires. Jaloux du prestige de Maximus, et plus encore de l'amour que lui voue l'empereur, le fils de Marc Aurèle, Commode, s'arroge brutalement le pouvoir, puis ordonne l'arrestation du général et son exécution. Maximus échappe à ses assassins mais ne peut empêcher le massacre de sa famille. Capturé par un marchand d'esclaves, il devient gladiateur et prépare sa vengeance.","https://www.themoviedb.org/movie/98","https://image.tmdb.org/t/p/w500/3fDI4D5rWefyUs7kLcvyafwBEmZ.jpg","8.221","19736","2000-05-04","en","24.6531"
"99","Manuela, infirmière, vit seule avec son fils Esteban, passionné de littérature. Pour l'anniversaire de Manuela, Esteban l'invite au théâtre ou ils vont voir « Un tramway nommé désir ». À la sortie, Manuela raconte à son fils qu'elle a interprété cette pièce face à son père dans le rôle de Kowalsky. C'est la première fois qu'Esteban, bouleversé, entend parler de son père. C'est alors qu'il est renversé par une voiture. Folle de douleur, Manuela part à la recherche de l'homme qu'elle a aimé, le père de son fils.","https://www.themoviedb.org/movie/99","https://image.tmdb.org/t/p/w500/lgiKLKvrceUfaZUB68z3f86N1gN.jpg","7.644","1937","1999-04-16","es","2.9729"
"100","Eddy, un joueur invétéré, s'apprête à participer à la plus grosse partie de cartes de sa vie avec un enjeu de cent mille livres, somme qu'il a durement amassée avec ses trois acolytes, Tom, Baco et Soap. Eddy est considéré comme l'un des meilleurs joueurs du circuit, mais la partie s'avère être un coup monté à l'issue duquel il doit cinq cent mille livres à son adversaire Hatchet Harry. Ce dernier lui donne une semaine pour réunir cette somme, sinon il aura les doigts coupés. Seul JD, le père d'Eddy, pourrait annuler la dette en cédant son bar à son vieux rival, Harry.","https://www.themoviedb.org/movie/100","https://image.tmdb.org/t/p/w500/yCWGMcU0rI0dGq0snlKlCf9RZXR.jpg","8.113","6772","1998-08-28","en","2.9769"
"101","Léon est un tueur professionnel redoutable et insaisissable. Il vit seul à New York avec sa plante verte et ses habitudes jusqu'au jour où une petite Mathilda de douze ans sonne à sa porte et fait irruption dans sa vie.","https://www.themoviedb.org/movie/101","https://image.tmdb.org/t/p/w500/b5HmaukFCEQX97CJ9BA5e46qgVm.jpg","8.301","15230","1994-09-14","fr","17.9403"
"103","Vétéran de la Guerre du Vietnam, Travis Bickle est chauffeur de taxi dans la ville de New York. Ses rencontres nocturnes et la violence quotidienne dont il est témoin lui font peu à peu perdre la tête. Il se charge bientôt de délivrer une prostituée mineure de ses souteneurs.","https://www.themoviedb.org/movie/103","https://image.tmdb.org/t/p/w500/cgN3EB62KbRWYaRfymXPxICksrx.jpg","8.134","12676","1976-02-09","en","12.6595"
"105","En 1985, Marty, un adolescent comme les autres, mène une existence morne et ennuyeuse. Heureusement, il est épris de la jolie Jennifer et entretient une profonde amitié avec Doc, un savant fou qui prétend avoir inventé une machine à explorer le temps. Un jour, Doc invite Marty à l'essayer…","https://www.themoviedb.org/movie/105","https://image.tmdb.org/t/p/w500/y9bs2N5rEM51YBXbU7N5PaXJc6W.jpg","8.32","20566","1985-07-03","en","15.3923"
"106","Le Major Dutch Schaefer et son équipe sont envoyés dans la jungle sud-américaine avec pour mission de délivrer des alliés pris en otage par une bande de guérilleros. Mais pendant l'opération, Dutsch et ses hommes s'aperçoivent que les preneurs d'otages ont été... dépecés et suspendus à la plus haute cime des arbres. Très vite, le commando comprend qu'il a en face de lui un ennemi hors du commun. Un monstre invisible et indestructible venu d'une autre planète. Un extraterrestre rompu à toutes les formes d'attaques et qui ne poursuit qu'un seul but : la chasse à l'être humain. Schaefer et sa troupe sont pour lui du gibier de premier choix.","https://www.themoviedb.org/movie/106","https://image.tmdb.org/t/p/w500/lXoATMtTK3ZsICCvTtXygASHZd9.jpg","7.536","8377","1987-06-12","en","20.6367"
"107","Franky vient de voler un énorme diamant qu’il doit livrer à Avi, un mafieux new‐yorkais. En chemin, il fait escale à Londres où il se laisse convaincre par Boris de parier sur un combat de boxe clandestin. Il ignore, bien sûr, qu’il s’agit d’un coup monté avec Vinny et Sol, afin de le délester de son magnifique caillou. Turkish et Tommy, eux, ont un problème avec leur boxeur, un gitan complètement fêlé qui refuse de se coucher au quatrième round comme prévu. C’est au tour d’Avi de débarquer, bien décidé à récupérer son bien, avec l’aide de Tony, une légende de la gâchette.","https://www.themoviedb.org/movie/107","https://image.tmdb.org/t/p/w500/A9laIGou6IHYusFoXbEiq1Qv1tv.jpg","7.812","9326","2000-09-01","en","9.9042"
"109","Karol a tout perdu après son divorce avec Dominique, il ne peut même pas retourner en Pologne et refuse de devenir meurtrier pour de l'argent. Après avoir enfin réussi à retourner dans son pays, il se lance dans diverses entreprises et tombe dans le piège de sa vengeance sur Dominique.","https://www.themoviedb.org/movie/109","https://image.tmdb.org/t/p/w500/8ULEPWAcqljAG7YBwbZqTkGXm8e.jpg","7.452","1228","1994-01-26","fr","2.7862"
"110","Valentine, étudiante à Genève et mannequin à ses heures, passe son temps à attendre les appels téléphoniques de son petit ami, Michel, qui vit en Angleterre. Auguste, son voisin, épris de la douce Karin, travaille d'arrache-pied pour devenir avocat. Sans le savoir, tout ce petit monde a été placé sur écoute par un juge à la retraite, acariâtre et cynique, qui occupe ainsi sa misanthropie et ses vieux jours. Parce qu'au volant de sa voiture, elle a renversé la chienne du juge, Valentine fait la connaissance du vieux grigou et découvre ses basses manies. Dégoûtée autant que fascinée, elle se met à lui rendre de fréquentes visites...","https://www.themoviedb.org/movie/110","https://image.tmdb.org/t/p/w500/eP2uU63jgqrpVLOR9xahKVgAkV0.jpg","7.912","1439","1994-05-12","fr","2.6733"
"111","En 1980, le gouvernement cubain expulse plusieurs centaines de prisonniers dangereux vers la Floride. Parmi eux, Tony Montana : ambitieux et sans scrupules, il élabore un plan pour prendre la place d'un caïd de la drogue.","https://www.themoviedb.org/movie/111","https://image.tmdb.org/t/p/w500/4NGVX3OV2LvkTZOesryq5z1uxIi.jpg","8.162","12239","1983-12-09","en","16.815"
"113","Un maître zen et son disciple vivent au cœur d'un temple bouddhiste en bois : au fil des saisons, leurs sentiments évoluent…","https://www.themoviedb.org/movie/113","https://image.tmdb.org/t/p/w500/pKuneZXwLaDF2aNJcrDC4beg5Og.jpg","7.799","1098","2003-09-19","ko","2.6455"
"114","Quand Edward Lewis, businessman de talent, s’offre les services de la belle Vivian, beauté fatale qui arpente chaque nuit les trottoirs d’Hollywood Boulevard, il décide par amusement de l’engager, de lui faire découvrir son style de vie, de la couvrir de cadeaux. Ils vivent ainsi quelque temps, jusqu’au jour où ils découvrent tous deux qu’ils ne peuvent plus se séparer…","https://www.themoviedb.org/movie/114","https://image.tmdb.org/t/p/w500/apTFre4duDr92xJgsAts55OeHs1.jpg","7.464","8516","1990-03-23","en","10.6257"
"115","Jeff Lebowski, prénommé le Duc, est un paresseux qui passe son temps à boire des coups avec son copain Walter et à jouer au bowling, jeu dont il est fanatique. Un jour deux malfrats le passent à tabac. Il semblerait qu’un certain Jackie Treehorn veuille récupérer une somme d’argent que lui doit la femme de Jeff. Seulement Lebowski n’est pas marié. C’est une méprise, le Lebowski recherché est un millionnaire de Pasadena. Le Duc part alors en quête d’un dédommagement auprès de son richissime homonyme…","https://www.themoviedb.org/movie/115","https://image.tmdb.org/t/p/w500/4fdLDGSggKaTkwWWaiX11I4Aoss.jpg","7.837","11515","1998-03-06","en","6.8746"
"116","Jeune professeur de tennis issu d'un milieu modeste, Chris Wilton se fait embaucher dans un club huppé des beaux quartiers de Londres. Il ne tarde pas à sympathiser avec Tom Hewett, un jeune homme de la haute société avec qui il partage sa passion pour l'opéra. Très vite, Chris fréquente régulièrement les Hewett et séduit Chloe, la sœur de Tom. Alors qu'il s'apprête à l'épouser et qu'il voit sa situation sociale se métamorphoser, il fait la connaissance de la ravissante fiancée de Tom, Nola Rice, une jeune Américaine venue tenter sa chance comme comédienne en Angleterre...","https://www.themoviedb.org/movie/116","https://image.tmdb.org/t/p/w500/pxb7glzXxJ2Ij54RgL6w1ISfBiP.jpg","7.361","4152","2005-10-26","en","3.2537"
"117","À Chicago en 1930, à l’époque de la prohibition, le trafic d’alcool bat son plein et permet à des truands de bâtir des fortunes colossales. Eliot Ness, jeune policier frais émoulu du FBI, est chargé de démanteler un réseau de contrebande d’alcool. L’ennemi est facilement identifiable : Al Capone, inattaquable officiellement, est pourtant impliqué dans les affaires les plus sordides. La première mission de Ness, maladroitement conduite, se solde par un échec humiliant. Loin de se laisser décourager par ce premier affront, Ness décide de s’entourer de personnes de confiance. Il recrute ainsi Jim Malone, un flic qui connaît bien le monde des truands…","https://www.themoviedb.org/movie/117","https://image.tmdb.org/t/p/w500/xrdMy48NrJSJYRplKfuQT0sDfSI.jpg","7.757","5825","1987-06-03","en","5.7365"
"118","Charlie est un enfant issu d'une famille pauvre. Travaillant pour subvenir aux besoins des siens, il doit économiser chaque penny, et ne peut s'offrir les friandises dont raffolent les enfants de son âge. Pour obtenir son comptant de sucreries, il participe à un concours organisé par l'inquiétant Willy Wonka, le propriétaire de la fabrique de chocolat de la ville. Celui qui découvrira l'un des cinq tickets d'or que Wonka a caché dans les barres de chocolat de sa fabrication gagnera une vie de sucreries.","https://www.themoviedb.org/movie/118","https://image.tmdb.org/t/p/w500/tR4PU2wRPzGKmF665lE5wULGb3X.jpg","7.042","15476","2005-07-13","en","14.9767"
